OrderID,OrderDate,Year,Month,Quarter,CustomerID,Region,City,Channel,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,Status
ORD1172,2023-04-21,2023,4,Q2,C0092,South,Chennai,Wholesale,P010,Keyboard,Electronics,6,3500,0.2,16800.0,10800,6000.0,Delivered
ORD1173,2023-10-13,2023,10,Q4,C0169,South,Hyderabad,Direct Sales,P001,Laptop,Electronics,10,75000,0.0,750000.0,550000,200000.0,Delivered
ORD1174,2024-09-28,2024,9,Q3,C0199,West,Ahmedabad,Online,P015,Notebook,Stationery,10,250,0.15,2125.0,1000,1125.0,Delivered
ORD1175,2024-11-04,2024,11,Q4,C0107,West,Ahmedabad,Retail Store,P019,Blender,Appliances,5,4200,0.0,21000.0,12000,9000.0,Delivered
ORD1176,2023-11-13,2023,11,Q4,C0117,North,Lucknow,Online,P019,Blender,Appliances,6,4200,0.0,25200.0,14400,10800.0,Delivered
ORD1177,2023-05-27,2023,5,Q2,C0068,North,Delhi,Direct Sales,P016,Pen Set,Stationery,10,450,0.15,3825.0,1800,2025.0,Delivered
ORD1178,2024-10-10,2024,10,Q4,C0113,South,Chennai,Retail Store,P018,Coffee Maker,Appliances,1,6500,0.0,6500.0,3800,2700.0,Delivered
ORD1179,2024-04-09,2024,4,Q2,C0078,South,Bangalore,Wholesale,P017,Planner,Stationery,6,600,0.0,3600.0,1320,2280.0,Delivered
ORD1180,2023-11-29,2023,11,Q4,C0060,North,Chandigarh,Online,P005,Smart Watch,Electronics,10,18000,0.1,162000.0,120000,42000.0,Returned
ORD1181,2023-06-09,2023,6,Q2,C0197,East,Guwahati,Online,P016,Pen Set,Stationery,3,450,0.2,1080.0,540,540.0,Delivered
ORD1182,2023-10-06,2023,10,Q4,C0107,West,Ahmedabad,Direct Sales,P007,Office Desk,Furniture,8,22000,0.15,149600.0,112000,37600.0,Delivered
ORD1183,2024-03-28,2024,3,Q1,C0122,West,Pune,Retail Store,P008,Bookshelf,Furniture,7,9000,0.0,63000.0,38500,24500.0,Delivered
ORD1184,2023-04-27,2023,4,Q2,C0120,North,Lucknow,Online,P003,Tablet,Electronics,6,32000,0.05,182400.0,132000,50400.0,Delivered
ORD1185,2024-11-25,2024,11,Q4,C0085,West,Pune,Wholesale,P015,Notebook,Stationery,10,250,0.05,2375.0,1000,1375.0,Delivered
ORD1186,2024-02-09,2024,2,Q1,C0091,North,Chandigarh,Online,P020,Air Purifier,Appliances,10,12000,0.0,120000.0,75000,45000.0,Delivered
ORD1187,2023-08-05,2023,8,Q3,C0153,West,Pune,Wholesale,P002,Smartphone,Electronics,3,45000,0.2,108000.0,90000,18000.0,Delivered
ORD1188,2023-05-03,2023,5,Q2,C0117,North,Lucknow,Direct Sales,P006,Desk Chair,Furniture,1,15000,0.05,14250.0,9000,5250.0,Delivered
ORD1189,2024-01-25,2024,1,Q1,C0128,North,Chandigarh,Retail Store,P001,Laptop,Electronics,9,75000,0.15,573750.0,495000,78750.0,Delivered
ORD1190,2024-11-15,2024,11,Q4,C0099,North,Chandigarh,Direct Sales,P013,Sneakers,Apparel,6,4500,0.0,27000.0,13200,13800.0,Returned
ORD1191,2023-02-13,2023,2,Q1,C0080,South,Chennai,Direct Sales,P002,Smartphone,Electronics,7,45000,0.0,315000.0,210000,105000.0,Returned
ORD1192,2023-11-17,2023,11,Q4,C0116,Central,Nagpur,Direct Sales,P017,Planner,Stationery,10,600,0.05,5700.0,2200,3500.0,Delivered
ORD1193,2024-03-03,2024,3,Q1,C0035,South,Chennai,Direct Sales,P005,Smart Watch,Electronics,5,18000,0.0,90000.0,60000,30000.0,Delivered
ORD1194,2023-11-29,2023,11,Q4,C0099,North,Chandigarh,Direct Sales,P002,Smartphone,Electronics,3,45000,0.2,108000.0,90000,18000.0,Delivered
ORD1195,2024-01-06,2024,1,Q1,C0149,South,Chennai,Online,P005,Smart Watch,Electronics,2,18000,0.05,34200.0,24000,10200.0,Delivered
ORD1196,2024-08-26,2024,8,Q3,C0028,South,Hyderabad,Online,P008,Bookshelf,Furniture,7,9000,0.1,56700.0,38500,18200.0,Delivered
ORD1197,2023-11-14,2023,11,Q4,C0010,South,Hyderabad,Wholesale,P015,Notebook,Stationery,6,250,0.0,1500.0,600,900.0,Delivered
ORD1198,2023-03-20,2023,3,Q1,C0033,Central,Indore,Online,P019,Blender,Appliances,9,4200,0.15,32130.0,21600,10530.0,Delivered
ORD1199,2023-07-18,2023,7,Q3,C0189,Central,Bhopal,Retail Store,P001,Laptop,Electronics,6,75000,0.0,450000.0,330000,120000.0,Delivered
ORD1200,2023-05-30,2023,5,Q2,C0024,West,Ahmedabad,Retail Store,P010,Keyboard,Electronics,5,3500,0.0,17500.0,9000,8500.0,Delivered
ORD1201,2024-11-02,2024,11,Q4,C0155,East,Kolkata,Direct Sales,P004,Headphones,Electronics,2,8000,0.0,16000.0,9000,7000.0,Delivered
ORD1202,2024-07-31,2024,7,Q3,C0112,East,Bhubaneswar,Wholesale,P010,Keyboard,Electronics,10,3500,0.05,33250.0,18000,15250.0,Returned
ORD1203,2024-10-04,2024,10,Q4,C0051,Central,Indore,Direct Sales,P011,T-Shirt,Apparel,6,1200,0.0,7200.0,3000,4200.0,Delivered
ORD1204,2024-03-28,2024,3,Q1,C0001,North,Delhi,Wholesale,P016,Pen Set,Stationery,5,450,0.2,1800.0,900,900.0,Delivered
ORD1205,2023-12-27,2023,12,Q4,C0113,South,Chennai,Wholesale,P007,Office Desk,Furniture,9,22000,0.0,198000.0,126000,72000.0,Delivered
ORD1206,2023-02-08,2023,2,Q1,C0140,North,Chandigarh,Wholesale,P010,Keyboard,Electronics,1,3500,0.0,3500.0,1800,1700.0,Delivered
ORD1207,2023-04-03,2023,4,Q2,C0100,South,Hyderabad,Direct Sales,P012,Jeans,Apparel,10,2500,0.1,22500.0,11000,11500.0,Delivered
ORD1208,2024-07-21,2024,7,Q3,C0089,Central,Bhopal,Retail Store,P002,Smartphone,Electronics,1,45000,0.05,42750.0,30000,12750.0,Delivered
ORD1209,2024-05-02,2024,5,Q2,C0070,West,Pune,Online,P016,Pen Set,Stationery,9,450,0.0,4050.0,1620,2430.0,Delivered
ORD1210,2023-12-18,2023,12,Q4,C0057,West,Ahmedabad,Retail Store,P014,Jacket,Apparel,2,5500,0.1,9900.0,5600,4300.0,Delivered
ORD1211,2024-12-25,2024,12,Q4,C0008,Central,Indore,Retail Store,P007,Office Desk,Furniture,8,22000,0.05,167200.0,112000,55200.0,Delivered
ORD1212,2023-10-17,2023,10,Q4,C0080,South,Chennai,Wholesale,P019,Blender,Appliances,7,4200,0.05,27930.0,16800,11130.0,Delivered
ORD1213,2023-02-23,2023,2,Q1,C0091,North,Chandigarh,Wholesale,P006,Desk Chair,Furniture,6,15000,0.0,90000.0,54000,36000.0,Delivered
ORD1214,2024-11-25,2024,11,Q4,C0060,North,Chandigarh,Wholesale,P001,Laptop,Electronics,7,75000,0.0,525000.0,385000,140000.0,Delivered
ORD1215,2024-11-03,2024,11,Q4,C0176,West,Ahmedabad,Retail Store,P009,Monitor,Electronics,10,28000,0.2,224000.0,180000,44000.0,Delivered
ORD1216,2024-08-19,2024,8,Q3,C0076,Central,Bhopal,Wholesale,P011,T-Shirt,Apparel,3,1200,0.0,3600.0,1500,2100.0,Pending
ORD1217,2024-12-16,2024,12,Q4,C0044,East,Bhubaneswar,Online,P014,Jacket,Apparel,7,5500,0.0,38500.0,19600,18900.0,Delivered
ORD1218,2024-01-21,2024,1,Q1,C0024,West,Ahmedabad,Retail Store,P011,T-Shirt,Apparel,6,1200,0.2,5760.0,3000,2760.0,Delivered
ORD1219,2024-12-02,2024,12,Q4,C0095,West,Mumbai,Direct Sales,P019,Blender,Appliances,9,4200,0.0,37800.0,21600,16200.0,Delivered
ORD1220,2023-01-19,2023,1,Q1,C0033,Central,Indore,Retail Store,P016,Pen Set,Stationery,6,450,0.0,2700.0,1080,1620.0,Pending
ORD1221,2023-12-16,2023,12,Q4,C0169,South,Hyderabad,Retail Store,P006,Desk Chair,Furniture,8,15000,0.0,120000.0,72000,48000.0,Pending
ORD1222,2023-06-08,2023,6,Q2,C0002,South,Chennai,Online,P004,Headphones,Electronics,2,8000,0.0,16000.0,9000,7000.0,Delivered
ORD1223,2024-07-06,2024,7,Q3,C0123,Central,Indore,Wholesale,P013,Sneakers,Apparel,9,4500,0.0,40500.0,19800,20700.0,Returned
ORD1224,2024-09-24,2024,9,Q3,C0091,North,Chandigarh,Direct Sales,P013,Sneakers,Apparel,3,4500,0.1,12150.0,6600,5550.0,Delivered
ORD1225,2023-07-05,2023,7,Q3,C0118,East,Guwahati,Retail Store,P001,Laptop,Electronics,10,75000,0.2,600000.0,550000,50000.0,Delivered
ORD1226,2023-02-14,2023,2,Q1,C0085,West,Pune,Retail Store,P008,Bookshelf,Furniture,7,9000,0.0,63000.0,38500,24500.0,Pending
ORD1227,2024-09-17,2024,9,Q3,C0094,West,Pune,Direct Sales,P017,Planner,Stationery,5,600,0.2,2400.0,1100,1300.0,Delivered
ORD1228,2023-09-02,2023,9,Q3,C0185,South,Chennai,Direct Sales,P006,Desk Chair,Furniture,5,15000,0.2,60000.0,45000,15000.0,Returned
ORD1229,2023-07-18,2023,7,Q3,C0183,East,Guwahati,Direct Sales,P019,Blender,Appliances,6,4200,0.15,21420.0,14400,7020.0,Delivered
ORD1230,2023-10-16,2023,10,Q4,C0069,North,Chandigarh,Direct Sales,P008,Bookshelf,Furniture,7,9000,0.1,56700.0,38500,18200.0,Pending
ORD1231,2023-07-24,2023,7,Q3,C0088,North,Chandigarh,Wholesale,P012,Jeans,Apparel,10,2500,0.0,25000.0,11000,14000.0,Delivered
ORD1232,2024-05-07,2024,5,Q2,C0119,North,Lucknow,Online,P017,Planner,Stationery,6,600,0.1,3240.0,1320,1920.0,Delivered
ORD1233,2024-06-12,2024,6,Q2,C0144,Central,Indore,Online,P018,Coffee Maker,Appliances,2,6500,0.0,13000.0,7600,5400.0,Delivered
ORD1234,2023-10-07,2023,10,Q4,C0147,East,Guwahati,Retail Store,P013,Sneakers,Apparel,8,4500,0.1,32400.0,17600,14800.0,Delivered
ORD1235,2023-04-04,2023,4,Q2,C0185,South,Chennai,Direct Sales,P001,Laptop,Electronics,4,75000,0.2,240000.0,220000,20000.0,Returned
ORD1236,2023-01-28,2023,1,Q1,C0165,Central,Indore,Direct Sales,P013,Sneakers,Apparel,7,4500,0.0,31500.0,15400,16100.0,Delivered
ORD1237,2023-08-30,2023,8,Q3,C0025,Central,Bhopal,Wholesale,P005,Smart Watch,Electronics,7,18000,0.0,126000.0,84000,42000.0,Delivered
ORD1238,2023-11-23,2023,11,Q4,C0004,North,Chandigarh,Wholesale,P001,Laptop,Electronics,2,75000,0.2,120000.0,110000,10000.0,Delivered
ORD1239,2023-05-21,2023,5,Q2,C0056,South,Bangalore,Direct Sales,P018,Coffee Maker,Appliances,1,6500,0.0,6500.0,3800,2700.0,Delivered
ORD1240,2023-05-23,2023,5,Q2,C0200,East,Guwahati,Online,P015,Notebook,Stationery,8,250,0.05,1900.0,800,1100.0,Returned
ORD1241,2023-01-20,2023,1,Q1,C0078,South,Bangalore,Retail Store,P011,T-Shirt,Apparel,5,1200,0.0,6000.0,2500,3500.0,Delivered
ORD1242,2024-09-15,2024,9,Q3,C0070,West,Pune,Online,P005,Smart Watch,Electronics,9,18000,0.05,153900.0,108000,45900.0,Delivered
ORD1243,2023-09-01,2023,9,Q3,C0200,East,Guwahati,Online,P018,Coffee Maker,Appliances,5,6500,0.0,32500.0,19000,13500.0,Delivered
ORD1244,2024-10-16,2024,10,Q4,C0054,Central,Nagpur,Online,P002,Smartphone,Electronics,10,45000,0.05,427500.0,300000,127500.0,Delivered
ORD1245,2024-05-26,2024,5,Q2,C0151,South,Hyderabad,Online,P001,Laptop,Electronics,10,75000,0.1,675000.0,550000,125000.0,Delivered
ORD1246,2024-08-11,2024,8,Q3,C0171,North,Lucknow,Retail Store,P018,Coffee Maker,Appliances,4,6500,0.15,22100.0,15200,6900.0,Delivered
ORD1247,2023-01-02,2023,1,Q1,C0153,West,Pune,Retail Store,P006,Desk Chair,Furniture,10,15000,0.0,150000.0,90000,60000.0,Delivered
ORD1248,2023-07-11,2023,7,Q3,C0009,South,Chennai,Wholesale,P020,Air Purifier,Appliances,2,12000,0.1,21600.0,15000,6600.0,Delivered
ORD1249,2024-06-22,2024,6,Q2,C0175,South,Bangalore,Online,P003,Tablet,Electronics,9,32000,0.1,259200.0,198000,61200.0,Delivered
ORD1250,2024-04-26,2024,4,Q2,C0023,East,Kolkata,Direct Sales,P006,Desk Chair,Furniture,1,15000,0.15,12750.0,9000,3750.0,Pending
ORD1251,2023-09-17,2023,9,Q3,C0175,South,Bangalore,Online,P016,Pen Set,Stationery,1,450,0.0,450.0,180,270.0,Delivered
ORD1252,2024-11-03,2024,11,Q4,C0013,South,Hyderabad,Wholesale,P004,Headphones,Electronics,2,8000,0.2,12800.0,9000,3800.0,Delivered
ORD1253,2023-12-27,2023,12,Q4,C0162,Central,Nagpur,Retail Store,P007,Office Desk,Furniture,9,22000,0.0,198000.0,126000,72000.0,Delivered
ORD1254,2024-12-02,2024,12,Q4,C0010,South,Hyderabad,Direct Sales,P020,Air Purifier,Appliances,8,12000,0.15,81600.0,60000,21600.0,Delivered
ORD1255,2023-05-19,2023,5,Q2,C0062,West,Ahmedabad,Direct Sales,P009,Monitor,Electronics,2,28000,0.15,47600.0,36000,11600.0,Delivered
ORD1256,2023-07-26,2023,7,Q3,C0045,North,Lucknow,Retail Store,P020,Air Purifier,Appliances,1,12000,0.2,9600.0,7500,2100.0,Returned
ORD1257,2023-11-20,2023,11,Q4,C0013,South,Hyderabad,Direct Sales,P002,Smartphone,Electronics,5,45000,0.1,202500.0,150000,52500.0,Pending
ORD1258,2024-07-10,2024,7,Q3,C0005,North,Chandigarh,Online,P012,Jeans,Apparel,8,2500,0.0,20000.0,8800,11200.0,Delivered
ORD1259,2023-07-15,2023,7,Q3,C0054,Central,Nagpur,Online,P018,Coffee Maker,Appliances,5,6500,0.0,32500.0,19000,13500.0,Returned
ORD1260,2023-12-06,2023,12,Q4,C0182,Central,Bhopal,Wholesale,P017,Planner,Stationery,5,600,0.0,3000.0,1100,1900.0,Delivered
ORD1261,2024-02-14,2024,2,Q1,C0125,South,Hyderabad,Wholesale,P008,Bookshelf,Furniture,8,9000,0.05,68400.0,44000,24400.0,Pending
ORD1262,2024-05-23,2024,5,Q2,C0009,South,Chennai,Wholesale,P006,Desk Chair,Furniture,8,15000,0.0,120000.0,72000,48000.0,Delivered
ORD1263,2024-03-10,2024,3,Q1,C0075,South,Hyderabad,Retail Store,P009,Monitor,Electronics,2,28000,0.05,53200.0,36000,17200.0,Delivered
ORD1264,2023-11-25,2023,11,Q4,C0091,North,Chandigarh,Wholesale,P006,Desk Chair,Furniture,2,15000,0.0,30000.0,18000,12000.0,Delivered
ORD1265,2023-11-10,2023,11,Q4,C0054,Central,Nagpur,Direct Sales,P001,Laptop,Electronics,8,75000,0.1,540000.0,440000,100000.0,Delivered
ORD1266,2024-03-30,2024,3,Q1,C0137,South,Bangalore,Online,P002,Smartphone,Electronics,6,45000,0.05,256500.0,180000,76500.0,Delivered
ORD1267,2023-12-28,2023,12,Q4,C0135,North,Lucknow,Wholesale,P007,Office Desk,Furniture,10,22000,0.05,209000.0,140000,69000.0,Delivered
ORD1268,2023-02-28,2023,2,Q1,C0061,North,Delhi,Direct Sales,P016,Pen Set,Stationery,2,450,0.15,765.0,360,405.0,Delivered
ORD1269,2024-11-26,2024,11,Q4,C0024,West,Ahmedabad,Retail Store,P020,Air Purifier,Appliances,3,12000,0.0,36000.0,22500,13500.0,Delivered
ORD1270,2024-11-25,2024,11,Q4,C0040,North,Lucknow,Retail Store,P020,Air Purifier,Appliances,8,12000,0.0,96000.0,60000,36000.0,Delivered
ORD1271,2024-10-22,2024,10,Q4,C0166,South,Bangalore,Direct Sales,P010,Keyboard,Electronics,6,3500,0.0,21000.0,10800,10200.0,Returned
ORD1272,2023-02-03,2023,2,Q1,C0021,East,Kolkata,Direct Sales,P006,Desk Chair,Furniture,10,15000,0.0,150000.0,90000,60000.0,Returned
ORD1273,2024-01-16,2024,1,Q1,C0157,East,Bhubaneswar,Online,P019,Blender,Appliances,8,4200,0.2,26880.0,19200,7680.0,Delivered
ORD1274,2024-06-26,2024,6,Q2,C0114,North,Lucknow,Wholesale,P014,Jacket,Apparel,6,5500,0.05,31350.0,16800,14550.0,Delivered
ORD1275,2023-09-13,2023,9,Q3,C0149,South,Chennai,Retail Store,P020,Air Purifier,Appliances,2,12000,0.0,24000.0,15000,9000.0,Delivered
ORD1276,2024-02-01,2024,2,Q1,C0186,East,Kolkata,Wholesale,P018,Coffee Maker,Appliances,9,6500,0.0,58500.0,34200,24300.0,Delivered
ORD1277,2024-12-21,2024,12,Q4,C0127,Central,Nagpur,Wholesale,P002,Smartphone,Electronics,8,45000,0.0,360000.0,240000,120000.0,Delivered
ORD1278,2024-05-17,2024,5,Q2,C0119,North,Lucknow,Retail Store,P015,Notebook,Stationery,4,250,0.0,1000.0,400,600.0,Returned
ORD1279,2024-04-07,2024,4,Q2,C0161,Central,Nagpur,Direct Sales,P010,Keyboard,Electronics,3,3500,0.15,8925.0,5400,3525.0,Pending
ORD1280,2024-11-29,2024,11,Q4,C0002,South,Chennai,Wholesale,P015,Notebook,Stationery,6,250,0.15,1275.0,600,675.0,Delivered
ORD1281,2024-07-17,2024,7,Q3,C0135,North,Lucknow,Wholesale,P009,Monitor,Electronics,9,28000,0.0,252000.0,162000,90000.0,Returned
ORD1282,2024-12-29,2024,12,Q4,C0027,North,Lucknow,Wholesale,P009,Monitor,Electronics,3,28000,0.2,67200.0,54000,13200.0,Delivered
ORD1283,2023-05-05,2023,5,Q2,C0140,North,Chandigarh,Retail Store,P012,Jeans,Apparel,4,2500,0.2,8000.0,4400,3600.0,Delivered
ORD1284,2024-05-20,2024,5,Q2,C0151,South,Hyderabad,Wholesale,P017,Planner,Stationery,1,600,0.0,600.0,220,380.0,Delivered
ORD1285,2024-07-18,2024,7,Q3,C0122,West,Pune,Online,P018,Coffee Maker,Appliances,3,6500,0.1,17550.0,11400,6150.0,Delivered
ORD1286,2024-02-12,2024,2,Q1,C0189,Central,Bhopal,Direct Sales,P006,Desk Chair,Furniture,8,15000,0.1,108000.0,72000,36000.0,Delivered
ORD1287,2024-08-11,2024,8,Q3,C0184,North,Chandigarh,Wholesale,P002,Smartphone,Electronics,2,45000,0.0,90000.0,60000,30000.0,Delivered
ORD1288,2024-04-05,2024,4,Q2,C0054,Central,Nagpur,Wholesale,P012,Jeans,Apparel,8,2500,0.15,17000.0,8800,8200.0,Delivered
ORD1289,2024-07-18,2024,7,Q3,C0017,West,Pune,Retail Store,P014,Jacket,Apparel,10,5500,0.0,55000.0,28000,27000.0,Delivered
ORD1290,2023-02-26,2023,2,Q1,C0089,Central,Bhopal,Retail Store,P019,Blender,Appliances,2,4200,0.1,7560.0,4800,2760.0,Delivered
ORD1291,2023-06-15,2023,6,Q2,C0107,West,Ahmedabad,Retail Store,P002,Smartphone,Electronics,6,45000,0.15,229500.0,180000,49500.0,Delivered
ORD1292,2024-06-15,2024,6,Q2,C0092,South,Chennai,Online,P008,Bookshelf,Furniture,5,9000,0.2,36000.0,27500,8500.0,Delivered
ORD1293,2024-10-12,2024,10,Q4,C0165,Central,Indore,Retail Store,P004,Headphones,Electronics,9,8000,0.0,72000.0,40500,31500.0,Delivered
ORD1294,2024-09-21,2024,9,Q3,C0081,East,Bhubaneswar,Retail Store,P015,Notebook,Stationery,9,250,0.0,2250.0,900,1350.0,Delivered
ORD1295,2024-08-17,2024,8,Q3,C0073,South,Chennai,Wholesale,P020,Air Purifier,Appliances,3,12000,0.0,36000.0,22500,13500.0,Delivered
ORD1296,2024-07-31,2024,7,Q3,C0126,North,Chandigarh,Online,P009,Monitor,Electronics,1,28000,0.2,22400.0,18000,4400.0,Delivered
ORD1297,2024-10-18,2024,10,Q4,C0132,North,Chandigarh,Retail Store,P012,Jeans,Apparel,10,2500,0.0,25000.0,11000,14000.0,Delivered
ORD1298,2024-03-02,2024,3,Q1,C0031,East,Kolkata,Online,P001,Laptop,Electronics,10,75000,0.15,637500.0,550000,87500.0,Delivered
ORD1299,2024-10-04,2024,10,Q4,C0006,West,Mumbai,Wholesale,P020,Air Purifier,Appliances,9,12000,0.0,108000.0,67500,40500.0,Delivered
ORD1300,2024-12-02,2024,12,Q4,C0050,South,Chennai,Direct Sales,P015,Notebook,Stationery,7,250,0.0,1750.0,700,1050.0,Delivered
ORD1301,2023-03-03,2023,3,Q1,C0093,South,Hyderabad,Direct Sales,P016,Pen Set,Stationery,3,450,0.05,1282.5,540,742.5,Delivered
ORD1302,2023-07-28,2023,7,Q3,C0170,East,Bhubaneswar,Retail Store,P003,Tablet,Electronics,6,32000,0.1,172800.0,132000,40800.0,Delivered
ORD1303,2023-11-23,2023,11,Q4,C0160,West,Ahmedabad,Retail Store,P012,Jeans,Apparel,6,2500,0.05,14250.0,6600,7650.0,Delivered
ORD1304,2024-06-11,2024,6,Q2,C0187,North,Delhi,Wholesale,P020,Air Purifier,Appliances,9,12000,0.0,108000.0,67500,40500.0,Delivered
ORD1305,2023-05-06,2023,5,Q2,C0066,West,Pune,Retail Store,P015,Notebook,Stationery,5,250,0.05,1187.5,500,687.5,Delivered
ORD1306,2023-02-21,2023,2,Q1,C0175,South,Bangalore,Direct Sales,P007,Office Desk,Furniture,5,22000,0.05,104500.0,70000,34500.0,Delivered
ORD1307,2023-06-13,2023,6,Q2,C0058,West,Ahmedabad,Wholesale,P003,Tablet,Electronics,6,32000,0.1,172800.0,132000,40800.0,Delivered
ORD1308,2023-06-13,2023,6,Q2,C0069,North,Chandigarh,Direct Sales,P006,Desk Chair,Furniture,8,15000,0.1,108000.0,72000,36000.0,Delivered
ORD1309,2023-11-12,2023,11,Q4,C0196,South,Hyderabad,Online,P019,Blender,Appliances,8,4200,0.0,33600.0,19200,14400.0,Returned
ORD1310,2024-06-01,2024,6,Q2,C0105,West,Mumbai,Retail Store,P007,Office Desk,Furniture,8,22000,0.0,176000.0,112000,64000.0,Delivered
ORD1311,2023-02-19,2023,2,Q1,C0193,Central,Bhopal,Direct Sales,P001,Laptop,Electronics,1,75000,0.0,75000.0,55000,20000.0,Delivered
ORD1312,2024-10-31,2024,10,Q4,C0143,West,Mumbai,Online,P003,Tablet,Electronics,8,32000,0.0,256000.0,176000,80000.0,Delivered
ORD1313,2024-03-17,2024,3,Q1,C0131,Central,Nagpur,Wholesale,P017,Planner,Stationery,3,600,0.0,1800.0,660,1140.0,Delivered
ORD1314,2024-01-10,2024,1,Q1,C0164,North,Chandigarh,Online,P012,Jeans,Apparel,1,2500,0.05,2375.0,1100,1275.0,Delivered
ORD1315,2023-07-19,2023,7,Q3,C0042,North,Chandigarh,Wholesale,P007,Office Desk,Furniture,6,22000,0.1,118800.0,84000,34800.0,Delivered
ORD1316,2024-05-31,2024,5,Q2,C0099,North,Chandigarh,Wholesale,P020,Air Purifier,Appliances,8,12000,0.2,76800.0,60000,16800.0,Delivered
ORD1317,2024-09-30,2024,9,Q3,C0036,Central,Indore,Retail Store,P002,Smartphone,Electronics,10,45000,0.0,450000.0,300000,150000.0,Pending
ORD1318,2024-02-08,2024,2,Q1,C0131,Central,Nagpur,Wholesale,P017,Planner,Stationery,6,600,0.2,2880.0,1320,1560.0,Delivered
ORD1319,2024-01-10,2024,1,Q1,C0171,North,Lucknow,Direct Sales,P014,Jacket,Apparel,3,5500,0.0,16500.0,8400,8100.0,Delivered
ORD1320,2023-02-16,2023,2,Q1,C0200,East,Guwahati,Wholesale,P014,Jacket,Apparel,1,5500,0.0,5500.0,2800,2700.0,Delivered
ORD1321,2024-06-15,2024,6,Q2,C0147,East,Guwahati,Retail Store,P007,Office Desk,Furniture,8,22000,0.0,176000.0,112000,64000.0,Delivered
ORD1322,2024-09-19,2024,9,Q3,C0110,South,Chennai,Direct Sales,P019,Blender,Appliances,6,4200,0.0,25200.0,14400,10800.0,Pending
ORD1323,2023-11-03,2023,11,Q4,C0037,South,Chennai,Direct Sales,P013,Sneakers,Apparel,10,4500,0.0,45000.0,22000,23000.0,Delivered
ORD1324,2023-11-03,2023,11,Q4,C0127,Central,Nagpur,Online,P010,Keyboard,Electronics,8,3500,0.2,22400.0,14400,8000.0,Delivered
ORD1325,2024-11-20,2024,11,Q4,C0110,South,Chennai,Wholesale,P019,Blender,Appliances,2,4200,0.05,7980.0,4800,3180.0,Delivered
ORD1326,2024-12-05,2024,12,Q4,C0039,North,Delhi,Direct Sales,P017,Planner,Stationery,1,600,0.1,540.0,220,320.0,Delivered
ORD1327,2024-11-02,2024,11,Q4,C0098,West,Pune,Retail Store,P004,Headphones,Electronics,10,8000,0.1,72000.0,45000,27000.0,Delivered
ORD1328,2024-08-20,2024,8,Q3,C0170,East,Bhubaneswar,Direct Sales,P008,Bookshelf,Furniture,8,9000,0.0,72000.0,44000,28000.0,Delivered
ORD1329,2024-11-28,2024,11,Q4,C0133,South,Hyderabad,Online,P001,Laptop,Electronics,4,75000,0.0,300000.0,220000,80000.0,Delivered
ORD1330,2024-03-27,2024,3,Q1,C0008,Central,Indore,Retail Store,P009,Monitor,Electronics,6,28000,0.05,159600.0,108000,51600.0,Delivered
ORD1331,2023-07-28,2023,7,Q3,C0173,East,Guwahati,Direct Sales,P009,Monitor,Electronics,7,28000,0.1,176400.0,126000,50400.0,Returned
ORD1332,2023-03-05,2023,3,Q1,C0014,East,Bhubaneswar,Retail Store,P002,Smartphone,Electronics,3,45000,0.1,121500.0,90000,31500.0,Delivered
ORD1333,2024-11-09,2024,11,Q4,C0183,East,Guwahati,Direct Sales,P003,Tablet,Electronics,8,32000,0.1,230400.0,176000,54400.0,Delivered
ORD1334,2023-06-27,2023,6,Q2,C0001,North,Delhi,Wholesale,P009,Monitor,Electronics,8,28000,0.1,201600.0,144000,57600.0,Delivered
ORD1335,2024-11-23,2024,11,Q4,C0072,North,Delhi,Direct Sales,P020,Air Purifier,Appliances,5,12000,0.1,54000.0,37500,16500.0,Delivered
ORD1336,2023-09-10,2023,9,Q3,C0107,West,Ahmedabad,Wholesale,P001,Laptop,Electronics,5,75000,0.1,337500.0,275000,62500.0,Delivered
ORD1337,2023-11-01,2023,11,Q4,C0175,South,Bangalore,Retail Store,P010,Keyboard,Electronics,5,3500,0.15,14875.0,9000,5875.0,Delivered
ORD1338,2024-05-15,2024,5,Q2,C0194,South,Bangalore,Wholesale,P001,Laptop,Electronics,6,75000,0.05,427500.0,330000,97500.0,Delivered
ORD1339,2023-10-08,2023,10,Q4,C0101,West,Pune,Direct Sales,P015,Notebook,Stationery,5,250,0.0,1250.0,500,750.0,Returned
ORD1340,2024-02-09,2024,2,Q1,C0043,North,Lucknow,Retail Store,P011,T-Shirt,Apparel,6,1200,0.2,5760.0,3000,2760.0,Delivered
ORD1341,2023-10-22,2023,10,Q4,C0069,North,Chandigarh,Direct Sales,P003,Tablet,Electronics,2,32000,0.0,64000.0,44000,20000.0,Delivered
ORD1342,2024-05-05,2024,5,Q2,C0122,West,Pune,Wholesale,P002,Smartphone,Electronics,4,45000,0.0,180000.0,120000,60000.0,Returned
ORD1343,2024-12-13,2024,12,Q4,C0097,South,Hyderabad,Online,P014,Jacket,Apparel,5,5500,0.0,27500.0,14000,13500.0,Delivered
ORD1344,2024-08-23,2024,8,Q3,C0149,South,Chennai,Online,P003,Tablet,Electronics,4,32000,0.0,128000.0,88000,40000.0,Delivered
